Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ngaju karnalu nyina yimi-rna nyurrurlu manu-kurlu.
Grammar Core (Sentence Structures & Tenses),Nyampuju wangka nyinami warrarda-jangka.
Grammar Core (Sentence Structures & Tenses),Kurdu kapi parrka-mi jinta-kurlu yimi-ngurlu.
Grammar Core (Sentence Structures & Tenses),Ngaju manu nyuntu nyina-mi ngurra-kurlangu.
Grammar Core (Sentence Structures & Tenses),Wita-wita wangka yapa-kurlu parnta-ngurlu.
Grammar Core (Sentence Structures & Tenses),Kurdu-kurdu kapi yirra-mi warnu-kurlu.
Grammar Core (Sentence Structures & Tenses),Ngarrka-jarra karnalu panti-mi mardarni-kurlu.
Grammar Core (Sentence Structures & Tenses),Yapa paji-mi jarrimi-ngurlu wangkami.
Grammar Core (Sentence Structures & Tenses),Ngurrju wangka nyinami mirni-kurlu.
Grammar Core (Sentence Structures & Tenses),Nyampuju ngarrka-jinta kapi ngalki-mi wati-ngurlu.
Conversational Data (Real-Life Dialogues & Exchanges),"Nyuntu manu ngaju nyina-mi nyampu-kurlu, yapaju?"
Conversational Data (Real-Life Dialogues & Exchanges),Wati karnalu wangkami yapa-jangka wita.
Conversational Data (Real-Life Dialogues & Exchanges),Kurdu manu ngaju kapi yirra-mi jinta-kurlu.
Conversational Data (Real-Life Dialogues & Exchanges),"Yimi nyina-mi kurdu-kurlu, nyampu nyina-ngku?"
Conversational Data (Real-Life Dialogues & Exchanges),Ngaju kapi ngarrka-ngku warru-ngurlu.
Conversational Data (Real-Life Dialogues & Exchanges),Yapa-ngku kapi nyampu-jangka parnta-mi.
Conversational Data (Real-Life Dialogues & Exchanges),Manu nyampuju kapi ngajulu yirra-mi nyampu-ngurlu.
Conversational Data (Real-Life Dialogues & Exchanges),"Wati nyina-mi pardi-jangka, ngurrju wangkanja!"
Conversational Data (Real-Life Dialogues & Exchanges),Nyampu yapa-kurlu manu wita-kurlu nyina-mi.
Conversational Data (Real-Life Dialogues & Exchanges),Ngaju wangkami nyampu-kurlu ngurrju-kurlu.
Code-Switching & Multilingualism,Ngaju yapa-ngku work-ngurlu kapi nyina-mi.
Code-Switching & Multilingualism,Nyampu sentence-kurlu wangka-mi English-ngurlu.
Code-Switching & Multilingualism,Ngurrju-mi mix-kurlu Warlpiri manu English-ngurlu.
Code-Switching & Multilingualism,Nyuntu study-mi laptop-ngurlu jinta-kurlu.
Code-Switching & Multilingualism,Kurdu-ngku learn-mi Warlpiri everyday-ngurlu.
Code-Switching & Multilingualism,Ngaju kapi yirra-mi presentation-ngurlu Warlpiri-ngurlu.
Code-Switching & Multilingualism,Manu teacher-kurlu explain-mi ngurrju-ngurlu.
Code-Switching & Multilingualism,"Wati-ngku drive-mi car-ngurlu, nyampu ngurrju-mi."
Code-Switching & Multilingualism,Nyampu school-ngurlu wangka-mi Warlpiri-ngurlu.
Code-Switching & Multilingualism,Ngaju translate-mi nyampu English-ngurlu manu Warlpiri-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngarrka-ngku wangka-mi kapi project-ngurlu warrarda-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nyuntu kapi report-mi yirra-mi nyampu-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngaju ngurrju-mi document-ngurlu kurlarda-jangka.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wati-ngku meeting-ngurlu wangkami manager-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yapa-ngku plan-mi warrarda-ngurlu wangkanja.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nyampu procedure-ngurlu kapi parnta-mi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngaju prepare-mi summary-ngurlu presentation-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nyuntu kapi attend-mi conference-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wati-ngku explain-mi method-ngurlu ngurrju-ngurlu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngaju record-mi result-ngurlu nyampu-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Ngapa-kurlu wita-wita kapi nyurru-mi nyampu-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Yapa-ngurlu kapi wangka-mi kurdu-kurlu marlu-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Ngarrka-ngurlu wati-jinta nyampu parnta-mi.
"Idioms, Proverbs & Cultural Expressions",Kurdu-ngku wangka-mi wita-wita ngurrju-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Yapa-kurlu paji-mi nyampu-kurlu warrarda-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Ngaju nyina-mi yimi-kurlu ngurrju-kurlu.
"Idioms, Proverbs & Cultural Expressions",Wati-ngurlu kapi yapa-kurlu jinta-ngurlu yirra-mi.
"Idioms, Proverbs & Cultural Expressions",Nyampu-ngku wangka-mi kurdu-ngurlu ngurrju-ngurlu.
"Idioms, Proverbs & Cultural Expressions",Ngapa-ngurlu jinta-wita nyina-mi wangkanja.
"Idioms, Proverbs & Cultural Expressions",Yapa-kurlu wati-ngurlu warrarda-jangka kapi parnta-mi.
Question-Answer Pairs (FAQ & Contextual Understanding),Nyampu-ngku kapi nyuntu nyina-mi?
Question-Answer Pairs (FAQ & Contextual Understanding),"Ngaju nyina-mi ngurrju-ngurlu, nyampu-ngku?"
Question-Answer Pairs (FAQ & Contextual Understanding),Wati-ngurlu nyampu-jangka yirra-mi parnta-ngurlu?
Question-Answer Pairs (FAQ & Contextual Understanding),Kurdu-ngku kapi ngalki-mi nyampu-ngurlu?
Question-Answer Pairs (FAQ & Contextual Understanding),Nyuntu nyina-mi ngurra-ngurlu manu nyampu-ngurlu?
Question-Answer Pairs (FAQ & Contextual Understanding),Wangka-mi nyampu-jangka warrarda-ngurlu?
Question-Answer Pairs (FAQ & Contextual Understanding),Ngurrju-jangka nyampu yapa-ngku nyina-mi?
Question-Answer Pairs (FAQ & Contextual Understanding),Ngarrka-ngku yirra-mi report-ngurlu nyampu-jangka?
Question-Answer Pairs (FAQ & Contextual Understanding),Nyampu-ngku kapi ngajulu panti-mi nyampu-ngurlu?
Question-Answer Pairs (FAQ & Contextual Understanding),Nyuntu yimi-mi nyampu-jangka ngurrju-ngurlu?
Commands & Instructions (Imperative Sentences),Ngarrka-ngku yirra-mi nyampu-ngurlu yirrarni!
Commands & Instructions (Imperative Sentences),Wati-ngku nyampu-kurlu yimi-ngurlu ngurrju-mi!
Commands & Instructions (Imperative Sentences),Ngaju-kurlu wangka-mi warrarda-ngurlu yirrarni!
Commands & Instructions (Imperative Sentences),Nyuntu-kurlu parnta-mi wati-ngurlu jinta-ngurlu!
Commands & Instructions (Imperative Sentences),Ngaju-ngku yirra-mi jinta-ngurlu wangkanja!
Commands & Instructions (Imperative Sentences),Nyampu-ngku panti-mi warrarda-ngurlu parnta-ngurlu!
Commands & Instructions (Imperative Sentences),Ngarrka-ngku manu nyampu-ngurlu jinta-mi parnta-mi!
Commands & Instructions (Imperative Sentences),Nyuntu-kurlu nyina-mi kurdu-ngurlu ngurrju-mi!
Commands & Instructions (Imperative Sentences),Ngaju-kurlu nyampu-ngurlu warrarda-mi!
Commands & Instructions (Imperative Sentences),Wati-ngku ngurrju-mi yimi-ngurlu yirrarni!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Japangardi nyina-mi Yuendumu-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Napurrurla kapi yirra-mi Kurdu-Kurdu College-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wati Jakamarra-ngku kapi yirra-mi report-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Napangardi-ngku work-mi Alice Springs-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ngaju kapi yimi-mi Central Land Council-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yapa Jupurrurla nyina-mi Tanami-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kurdu Nampijinpa kapi yirra-mi ngurrju-ngurlu.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wati Jakamarra-ngku nyina-mi Darwin-ngurlu.
