Categories,Sentences
Grammar Core (Sentence Structures & Tenses),हम रोज बिहान जल्दी उठके खेत दिसा जाथों।
Grammar Core (Sentence Structures & Tenses),तोर दादा काल्हि बाजार से नया हल किनलक।
Grammar Core (Sentence Structures & Tenses),"हमर बहिन एखन किताब पढ़त हे, ओकरा बाद चिट्ठी लिखी।"
Grammar Core (Sentence Structures & Tenses),"जदि पानी बरसत रहत, त हमनी धान रोपनी में देर करब।"
Grammar Core (Sentence Structures & Tenses),ई काम तोहर बिना पूरा नइ हो सकत।
Grammar Core (Sentence Structures & Tenses),गाँव के सड़क पंचायत द्वारा धीरे-धीरे बनावल जात हे।
Grammar Core (Sentence Structures & Tenses),मैं ओकरा से कहले रहें कि संझा तक घर लौट आओ।
Grammar Core (Sentence Structures & Tenses),"तोहनी जब पहुँचबा, तब हम खाना गरम कर देब।"
Grammar Core (Sentence Structures & Tenses),बच्चा मन खेलत-खेलत थक गेलक आर आँगन में सुति गेलक।
Grammar Core (Sentence Structures & Tenses),हम चाहथों कि सबे लोग आपन बात साफ-साफ कहय।
Conversational Data (Real-Life Dialogues & Exchanges),"— का हाल हे? — बढ़िया हे, तोर पढ़ाई केतना आगू बढ़ल?"
Conversational Data (Real-Life Dialogues & Exchanges),"— आज हाट जाबे? — हाँ, माई कहलक नमक आर तेल ले आवे के।"
Conversational Data (Real-Life Dialogues & Exchanges),"— तोर फोन काहे बंद रहल? — बैटरी खत्म हो गेलक, एखन चार्ज कर रहलियों।"
Conversational Data (Real-Life Dialogues & Exchanges),"— चाय पीबे कि माड़? — पहिले चाय दे, फेर माड़ो पी लेब।"
Conversational Data (Real-Life Dialogues & Exchanges),— स्कूल में मास्टरजी का सिखालथिन? — आज उहाँ नागपुरी कहानी पढ़ालथिन।
Conversational Data (Real-Life Dialogues & Exchanges),— बस कतका बजे छूटत हे? — मोर हिसाब से दस बजे तक छूट जाई।
Conversational Data (Real-Life Dialogues & Exchanges),"— तोर खेत में धान नीक भेलक? — पानी ठीक मिलल, त फसलो बढ़िया दिखत हे।"
Conversational Data (Real-Life Dialogues & Exchanges),"— संझा में खेलबू? — हाँ, काम निपटा के मैदान में आ जाबू।"
Conversational Data (Real-Life Dialogues & Exchanges),"— एतना चुप काहे हे? — थोड़े चिंता हे, बाकिर सब ठीक हो जाई।"
Conversational Data (Real-Life Dialogues & Exchanges),"— मेहमान मन आ गेलथिन? — हाँ, ओमन बरामदा में बइठल हथिन।"
Code-Switching & Multilingualism,"आज meeting के बाद हम सीधे गाँव जाबू, because दादा इंतजार करत हथिन।"
Code-Switching & Multilingualism,"तोहर plan अच्छा हे, बाकिर budget थोड़ा कम करेक पड़त।"
Code-Switching & Multilingualism,मोर भाई online class में नागपुरी आर हिंदी दुनो में जवाब देलक।
Code-Switching & Multilingualism,कल office में सबे लोग deadline लेके बहुत tension में रहल।
Code-Switching & Multilingualism,"ई form submit कर दे, फेर confirmation message अपने-आप आ जाई।"
Code-Switching & Multilingualism,हम lunch break में धुस्का खाबू आर फिर report पूरा करबू।
Code-Switching & Multilingualism,"तू location share कर दे, हम auto लेके पहुँची जाबू।"
Code-Switching & Multilingualism,"doctor कहलक कि rest जरूरी हे, नहीं त बुखार फेर बढ़ सकत।"
Code-Switching & Multilingualism,"मोर laptop update होत हे, त presentation थोड़ी देर से खुली।"
Code-Switching & Multilingualism,"राँची traffic में patience रखेक पड़त, otherwise समय बिगड़ जाथे।"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया आवेदन पत्र के सबे विवरण सही-सही भरके कार्यालय में जमा करूँ।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कंपनी अगिला महीना से ग्राहक सेवा केंद्र के समय बढ़ावे के निर्णय लेलहे।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",रोगी के जाँच रिपोर्ट देखके डॉक्टर दवाई के मात्रा घटावे के सलाह देलथिन।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",समझौता पत्र पर हस्ताक्षर करे से पहिले सबे शर्त ध्यान से पढ़ल जरूरी हे।
"Formal & Professional Speech (Business, Legal, Medical, Technical)","बैठक में परियोजना के खर्च, समय-सीमा आर जोखिम पर विस्तार से चर्चा भेलक।"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",तकनीकी दल सर्वर में आवत त्रुटि के पहचान करके सुरक्षा अद्यतन लागू करलक।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",विद्यालय प्रशासन अभिभावक मन से समय पर शुल्क जमा करे के निवेदन करथिन।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कानूनी नोटिस प्राप्त होए पर निर्धारित अवधि भीतर लिखित उत्तर देल चाही।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",बैंक अधिकारी खाता खोलए से पहिले पहचान-पत्र आर पता प्रमाण जाँचलथिन।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",स्वास्थ्य केंद्र में गर्भवती महिला मन बर नियमित जाँच सुविधा उपलब्ध हे।
"Idioms, Proverbs & Cultural Expressions",मेहनत बिना फल नइ मिलय; खेत जोते बिना धान कहाँ से होई?
"Idioms, Proverbs & Cultural Expressions","जइसन बोवबे, तइसन काटबे, ई बात पुरखा मन सदे कहथिन।"
"Idioms, Proverbs & Cultural Expressions","एक हाथ से ताली नइ बाजय, काम में सबे के साथ चाही।"
"Idioms, Proverbs & Cultural Expressions",घर के बात घर में रहय त मान-सम्मान बचल रहय।
"Idioms, Proverbs & Cultural Expressions","खाली हाँड़ी जोर से बाजय, समझदार आदमी कम बोलय।"
"Idioms, Proverbs & Cultural Expressions","जेकर लाठी ओकर भैंस, ई अन्याय गाँव में अब नइ चलय।"
"Idioms, Proverbs & Cultural Expressions","बूँद-बूँद से घड़ा भरय, तइसन बचत से घर सँवरय।"
"Idioms, Proverbs & Cultural Expressions",दू नाव पर पैर धरले आदमी बीच धार में फँस जाथे।
"Idioms, Proverbs & Cultural Expressions","आगि बिना धुआँ नइ उठय, अफवाह के पीछे कुछ न कुछ बात रहय।"
"Idioms, Proverbs & Cultural Expressions",समय पर रोपल बीज किसान के आधा चिंता घटा देय।
Question-Answer Pairs (FAQ & Contextual Understanding),"प्रश्न: नागपुरी कहाँ बोलल जाथे? उत्तर: नागपुरी झारखंड, खासकर राँची इलाका में बहुत बोलल जाथे।"
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: तोहर पसंदीदा नाश्ता का हे? उत्तर: मोरा धुस्का आर चना सबले बेसी पसंद हे।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: किसान मन बर पानी काहे जरूरी हे? उत्तर: पानी बिना बीज अंकुर नइ फूटय आर फसल कमजोर हो जाथे।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: स्कूल में समय पर पहुँचना काहे चाही? उत्तर: समय पर पहुँचे से पढ़ाई नियमित रहय आर अनुशासन बनय।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: ई दवाई कब लेवे के हे? उत्तर: डॉक्टर कहलक कि खाना खाए के बाद दिन में दू बेर लेवे के।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: बैठक के मुख्य निर्णय का रहल? उत्तर: सबे सदस्य गाँव के सड़क मरम्मत में सहयोग करे पर सहमत भेलथिन।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: मोबाइल डेटा खत्म हो गेल त का करबू? उत्तर: वाई-फाई खोजबू या जरूरत होए त छोटा पैक रिचार्ज करबू।
Question-Answer Pairs (FAQ & Contextual Understanding),"प्रश्न: नागपुरी सीखेक अच्छा तरीका का हे? उत्तर: रोज सुनना, बोलना, लिखना आर स्थानीय लोग से बातचीत करना।"
