Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ñuqa mikuni.
Grammar Core (Sentence Structures & Tenses),Qam mikunki.
Grammar Core (Sentence Structures & Tenses),Pay mikun.
Grammar Core (Sentence Structures & Tenses),Ñuqanchik mikunchik.
Grammar Core (Sentence Structures & Tenses),Qamkuna mikunkichik.
Grammar Core (Sentence Structures & Tenses),Paykuna mikunku.
Grammar Core (Sentence Structures & Tenses),Ñuqa mikurqani.
Grammar Core (Sentence Structures & Tenses),Qam mikurqanki.
Grammar Core (Sentence Structures & Tenses),Pay mikurqan.
Grammar Core (Sentence Structures & Tenses),Ñuqanchik mikurqanchik.
Conversational Data (Real-Life Dialogues & Exchanges),Imaynallan kashanki?
Conversational Data (Real-Life Dialogues & Exchanges),Allillanmi kashani. Qamrí?
Conversational Data (Real-Life Dialogues & Exchanges),Ima sutiyki?
Conversational Data (Real-Life Dialogues & Exchanges),Sutiyqa Juanku.
Conversational Data (Real-Life Dialogues & Exchanges),Maymanta kanki?
Conversational Data (Real-Life Dialogues & Exchanges),Ñuqa Ayakuchumanta kani.
Conversational Data (Real-Life Dialogues & Exchanges),"Allichakuy, ñawpaqta rimarisunchik."
Conversational Data (Real-Life Dialogues & Exchanges),"Rikunayki, ñuqaqa Juankuta rikusani."
Conversational Data (Real-Life Dialogues & Exchanges),Imata ruwashanki?
Conversational Data (Real-Life Dialogues & Exchanges),Ñuqa yachakuyman rini.
Code-Switching & Multilingualism,"Buenos días, ima sutiyki?"
Code-Switching & Multilingualism,"Allin punchaw, ruwashanki?"
Code-Switching & Multilingualism,"Mana allinmi, I have a headache."
Code-Switching & Multilingualism,Qamkuna kaypi workanki.
Code-Switching & Multilingualism,"Pay doctorman rin, porque mana allin kashan."
Code-Switching & Multilingualism,"Tupananchiskama, take care."
Code-Switching & Multilingualism,Maypita studykanki?
Code-Switching & Multilingualism,En la universidad.
Code-Switching & Multilingualism,Ashaninka idiomaqa difficult.
Code-Switching & Multilingualism,Ñuqanchik workachkanchik cafépi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ama hina ruwankichu, llaqtaykikunapaq."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Llamkaykunaykiqa allinmi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Qelqanaykipaqmi kani, kamachikuy."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Paykuna sumaqta yachakun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Manan cheqapchu, allin yachayqa kachkan."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rimayninchikqa allinmi kachkan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Medikunapaqmi ruwanayki kay qelqa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tukuy yachaykunaqa llapan runakunapaqmi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Qamqa kamachikuq kachkan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ñuqanchik yachachiqmi kachkan.
"Idioms, Proverbs & Cultural Expressions",Tukuy imatapas yachayqa ñawinmi.
