Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Мин кинини көрдөбүн.
Grammar Core (Sentence Structures & Tenses),Мин үтүөбүн баҕарабын.
Grammar Core (Sentence Structures & Tenses),Ол көннөр туһунан санаатааҕа.
Grammar Core (Sentence Structures & Tenses),Бүгүн саҥарыйыа суох эбит.
Grammar Core (Sentence Structures & Tenses),Кини үтүөн көрөн үлэлиир.
Grammar Core (Sentence Structures & Tenses),Эйиэхэ ол төрүттээх болбута.
Grammar Core (Sentence Structures & Tenses),Кини тахсан суохтуохтаах.
Grammar Core (Sentence Structures & Tenses),Мин саҥарыйа көрүөхтэн туһар буоллахпын.
Grammar Core (Sentence Structures & Tenses),Ол туһунан санаалаах буолар.
Grammar Core (Sentence Structures & Tenses),Бүгүн күн хаһан эрэ суох буолбатах.
Conversational Data (Real-Life Dialogues & Exchanges),"— Эйиэхэ хайдахсыҥ? — Саҕалаахпын, эһиги?"
Conversational Data (Real-Life Dialogues & Exchanges),— Муннун кэлин? — Үүнэм кэллэ.
Conversational Data (Real-Life Dialogues & Exchanges),"— Аспыт этэ? — Этэ, салҕаай."
Conversational Data (Real-Life Dialogues & Exchanges),— Кини тугу үлэлээтэ? — Уустара турар.
Conversational Data (Real-Life Dialogues & Exchanges),— Үтүөҕүн хаһан буолар? — Эрэммэт!
Conversational Data (Real-Life Dialogues & Exchanges),"— Ийиэхэ баҕараҕын? — Аан, кинини."
Conversational Data (Real-Life Dialogues & Exchanges),— Тэрилгэҕэ кэлсин? — Кэллэ!
Conversational Data (Real-Life Dialogues & Exchanges),— Сэрэйгит баар эбит? — Баар.
Conversational Data (Real-Life Dialogues & Exchanges),— Таптыыр гына? — Эйиэхэ.
Conversational Data (Real-Life Dialogues & Exchanges),— Өлбүтүн көрдүкпүт. — Ыара.
Code-Switching & Multilingualism,Мин work-ка кинини кэлиннэм.
Code-Switching & Multilingualism,Бүгүн meeting бар дьонну көрүөхпүн.
Code-Switching & Multilingualism,Email-ы мин ыыттарбын.
Code-Switching & Multilingualism,Кини Yakutтаҕын English blended-сир.
Code-Switching & Multilingualism,"Task completed эбит, тугу кэскиллэҥ?"
Code-Switching & Multilingualism,Weekend-ка саҕалыахпын.
Code-Switching & Multilingualism,Zoom-та суруйар буоллаахпын.
Code-Switching & Multilingualism,Кини 'good job' диэбит.
Code-Switching & Multilingualism,Мин code-у суруйдахпын.
Code-Switching & Multilingualism,Document кэлбитэ эбит.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Холбоһук туһунан суруйуу толоруллубут.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бүгүн кини совещаниҥҥа киирэр.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сот үөрэтэр буоллаах.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Кини анализ толорбут.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Эргэрбит дьоно отчет ыытыттара.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Доктор диагноз суруйда.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Учугас студент нөҕөрүн көмөлөһөтүн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Инженер проект толорбут.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Юрист документ түмүктээбит.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бухгалтер отчёт толорбут.
"Idioms, Proverbs & Cultural Expressions","Саҥа сиргэ саҕалан, эрэйдиэх."
"Idioms, Proverbs & Cultural Expressions",Күн туһугар кыайыах суох.
"Idioms, Proverbs & Cultural Expressions",Туруорар дьон туох буолар.
"Idioms, Proverbs & Cultural Expressions",Күөх көс буоллаҕа.
"Idioms, Proverbs & Cultural Expressions",Ыараҕы суох дьон туох диэбэт.
"Idioms, Proverbs & Cultural Expressions",Суох суохха баһа суох.
"Idioms, Proverbs & Cultural Expressions",Сыарыыҥ сытыах суохтаах.
"Idioms, Proverbs & Cultural Expressions","Суруйан, суохтаныы суох буолбут."
"Idioms, Proverbs & Cultural Expressions",Сарсыар көҥүл барыа.
"Idioms, Proverbs & Cultural Expressions",Сэргэ туһунан сүрэхтээх бол.
Question-Answer Pairs (FAQ & Contextual Understanding),— Туох эрэ буолбут? — Мин үлэлиирбэппин.
Question-Answer Pairs (FAQ & Contextual Understanding),— Эйиэхэ кини хаһан кэллэ? — Саҥарыйа кэллэ.
Question-Answer Pairs (FAQ & Contextual Understanding),— Ким саҕаланна? — Айыы уол.
Question-Answer Pairs (FAQ & Contextual Understanding),— Хайдах үтүө буолбут? — Эйигин биһиги кэмнэрбиккин.
Question-Answer Pairs (FAQ & Contextual Understanding),— Бүгүн тугу буолар? — Сыҥар.
Question-Answer Pairs (FAQ & Contextual Understanding),"— Эйиэхэ ыйыллаҕын дуо? — Аан, ыйылларбын."
Question-Answer Pairs (FAQ & Contextual Understanding),— Онон туохха көрүөхпүн? — Киһи көмө көрөр.
Question-Answer Pairs (FAQ & Contextual Understanding),— Үтүөҕүн хаһан буолар? — Эрэммэт.
Question-Answer Pairs (FAQ & Contextual Understanding),— Оҕо хаһан төрөбүт? — Үтүө эрэ.
Question-Answer Pairs (FAQ & Contextual Understanding),— Сэрэйигит хайдах буолбут? — Кини кэпсээбит.
Commands & Instructions (Imperative Sentences),Суохтаныма!
Commands & Instructions (Imperative Sentences),Кинини көр!
Commands & Instructions (Imperative Sentences),"Суруй, бэлиэ!"
Commands & Instructions (Imperative Sentences),Сиргэ барыах!
Commands & Instructions (Imperative Sentences),Саха тылынан суруй!
Commands & Instructions (Imperative Sentences),Ыытах!
Commands & Instructions (Imperative Sentences),Кинини туһан!
Commands & Instructions (Imperative Sentences),Сэрэйгит үөр!
Commands & Instructions (Imperative Sentences),Хат!
Commands & Instructions (Imperative Sentences),Ыары!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Айаана Дьокуускайга барды.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Николай Айыы Уола институтта үөрэтэр.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",2023 сыллаах тумуллаах буолбут.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Лена өйүүргэ хаптаһаа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Күн туруорбутүн, Москваҕа саҕалан."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Томмот уонна Амга суох дуо?
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Кини Саха Өрөспүүбүлүкэтин биирдэригэр үлэлээбит.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Айыы Уола үөрэх курсуна барды.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Дьокуускай улууһаҕа саҕаланна.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",2025 сыл кэллэ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Мин бу суруйуһаҕа эрэ кыайан сөбүн.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Кинини көрүөхтэн көҥүлүм суохтаах.
