Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte kte.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte yé.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte šni.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte kte šni.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owáštepi kte.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte uŋ.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte uŋ šni.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte šni kta he?
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte uŋ kte.
Grammar Core (Sentence Structures & Tenses),Wičháša kiŋ owášte héčha.
Conversational Data (Real-Life Dialogues & Exchanges),Tókhiya yahé?
Conversational Data (Real-Life Dialogues & Exchanges),Lé máni kta he?
Conversational Data (Real-Life Dialogues & Exchanges),Héčhetu yeló!
Conversational Data (Real-Life Dialogues & Exchanges),Táku tókȟa he?
Conversational Data (Real-Life Dialogues & Exchanges),Mní šni yeló.
Conversational Data (Real-Life Dialogues & Exchanges),Tókša akhé waŋná!
Conversational Data (Real-Life Dialogues & Exchanges),Waŋblí kiŋ hiyáyuha he?
Conversational Data (Real-Life Dialogues & Exchanges),"Háu, čhaŋtéwašteya napéčiyuzape."
Conversational Data (Real-Life Dialogues & Exchanges),Wówašte wóuŋspe kte yeló.
Conversational Data (Real-Life Dialogues & Exchanges),Híŋhaŋni kiŋ waŋníla héčha.
Code-Switching & Multilingualism,"Tókša later, mitákuyepi!"
Code-Switching & Multilingualism,Aŋpétu waste today héčha.
Code-Switching & Multilingualism,Let’s wóuŋspe Dakota.
Code-Switching & Multilingualism,He’s coming héčhetu yeló.
Code-Switching & Multilingualism,"Koda, where are you going he?"
Code-Switching & Multilingualism,I will eat wóžupi.
Code-Switching & Multilingualism,"Mní is water, right?"
Code-Switching & Multilingualism,Tomorrow wíyawapi kte.
Code-Switching & Multilingualism,Pte oyáte are sacred beings.
Code-Switching & Multilingualism,"He said, ‘See you’, tókša akhé."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Čhaŋtéwašteya yuhápi na wówašte waŋ héčha.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wówašte waŋ wóuŋspe él yuhápi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Tȟaŋka šni héčha, čhaŋtéwašte waŋ yuhápi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokȟičiye kiŋ omákȟa ke yuhápi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mní kiŋ ówašte waŋ héčha tȟaŋka él.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wówapi kiŋ owáštepi yeló.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wóuŋspe kiŋ okíhi waŋ héčha.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Owówahepi kiŋ wówašte na wówačhiŋ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wóyute kiŋ okíhi šni yeló.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Owóksape waŋ héčha él wóuŋspepi.
"Idioms, Proverbs & Cultural Expressions","Šni šni, waŋží waŋží—čhaŋtéwašte šni."
"Idioms, Proverbs & Cultural Expressions","Tókča wíyuha kte šni, tókȟa kiŋ héčha."
"Idioms, Proverbs & Cultural Expressions","Owášte kte šni, tókȟa k’uŋ héčha."
"Idioms, Proverbs & Cultural Expressions",Zuzéča kiŋ akíčhize šni héčha.
"Idioms, Proverbs & Cultural Expressions","Wóuŋspe šni, wówašte šni, čhaŋtéwašte šni."
"Idioms, Proverbs & Cultural Expressions",Wíyawapi waŋ waŋbláke héčha.
"Idioms, Proverbs & Cultural Expressions",Iháŋke kiŋ waŋží waŋží he?
"Idioms, Proverbs & Cultural Expressions",Owíčhakte kiŋ tókȟa waŋ héčha.
"Idioms, Proverbs & Cultural Expressions",Tókȟa waŋží yuhá šni he?
"Idioms, Proverbs & Cultural Expressions","Owášte kte, čhaŋtéwašte héčha."
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa wóuŋspe kte he?
Question-Answer Pairs (FAQ & Contextual Understanding),Mní tȟaŋníla he?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókša hiyúha he?
Question-Answer Pairs (FAQ & Contextual Understanding),Wówašte héčha he?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa oyáte waŋ héčha?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa he?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa kiŋ héčha he?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa owášte waŋ héčha?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa makȟóčhe kiŋ héčha?
Question-Answer Pairs (FAQ & Contextual Understanding),Tókȟa héčhetu yeló he?
Commands & Instructions (Imperative Sentences),Tuwé kiŋ iyáya!
Commands & Instructions (Imperative Sentences),Mní yúta!
Commands & Instructions (Imperative Sentences),Tókša iyáya!
Commands & Instructions (Imperative Sentences),Iyóhaŋke él hiyu!
Commands & Instructions (Imperative Sentences),Waŋblí waŋ yuhápi!
Commands & Instructions (Imperative Sentences),Tókša akhé yahé!
Commands & Instructions (Imperative Sentences),Tókȟa waŋ yuhá!
Commands & Instructions (Imperative Sentences),Hiyúha wówašte!
Commands & Instructions (Imperative Sentences),Iyúha čhaŋtéwašte!
Commands & Instructions (Imperative Sentences),Wówapi kíŋ iyáha!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tatáŋka Iyótake tȟaŋka wóčhekiye héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mníšoše makȟóčhe héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",He Sápa oyáte héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pȟahá Sápa tȟaŋka makȟóčhe héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tȟašína Núŋpa héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wakpála kiŋ héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tȟaŋka Iyótake kiŋ waŋbláke.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Makȟóčhe Šagáhepi héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Heháka Sápa héčha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Čhaŋtéwašte wóuŋspepi na He Sápa él yahépi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Waŋná waŋží waŋží waŋbláke šni.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Čhaŋtéwašte ya, waŋná waŋyáŋkapi."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tókša akhé iyáya kta yeló.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Owášte waŋ héčha na čhaŋtéwašte yuhápi.
