Categories,Sentences
Grammar Core (Sentence Structures & Tenses),हम रोज सबेरे टहलै छी।
Grammar Core (Sentence Structures & Tenses),ऊ काल बाजार गेल छल।
Grammar Core (Sentence Structures & Tenses),हम साँझ तक काम पूरा करब।
Grammar Core (Sentence Structures & Tenses),अगर तू बोलब त हम जरूर आइब।
Grammar Core (Sentence Structures & Tenses),हम ए काम नइ करै छी।
Grammar Core (Sentence Structures & Tenses),चिट्ठी काल्हे भेजल गेल रहल।
Grammar Core (Sentence Structures & Tenses),ओकर किताब खो गइल अछि।
Grammar Core (Sentence Structures & Tenses),हम पढ़त रही जब तू फोन केलह।
Grammar Core (Sentence Structures & Tenses),बरखा पड़त रहत त सड़क भींजाइत रहत।
Grammar Core (Sentence Structures & Tenses),बैठक अगिला महीना आयोजित होएत।
Conversational Data (Real-Life Dialogues & Exchanges),तू कहाँ जा रहल छी? हम तोहर इंतजार करत रही।
Conversational Data (Real-Life Dialogues & Exchanges),काल्हे के कार्यक्रम केतना बजे शुरू होएत?
Conversational Data (Real-Life Dialogues & Exchanges),हमरा लागत अछि कि आज मौसम बदलब।
Conversational Data (Real-Life Dialogues & Exchanges),तू खाना खइले कि अभी बाकी अछि?
Conversational Data (Real-Life Dialogues & Exchanges),हमनी संझा में मिलके बात करब।
Conversational Data (Real-Life Dialogues & Exchanges),"एतना देर काहे भइल, सब ठीक त अछि?"
Conversational Data (Real-Life Dialogues & Exchanges),तोहर सुझाव सचमुच मददगार रहल।
Conversational Data (Real-Life Dialogues & Exchanges),"चल, चाय पीके फिर काम शुरू करी।"
Conversational Data (Real-Life Dialogues & Exchanges),हम सोचत छी कि ए फैसला सही रहल।
Conversational Data (Real-Life Dialogues & Exchanges),अगिला बेर जरूर समय पर आइह।
Code-Switching & Multilingualism,आज ऑफिस में meeting बहुत productive रहल।
Code-Switching & Multilingualism,हमरा ई project पूरा करे के deadline नजदीक अछि।
Code-Switching & Multilingualism,तू presentation के slides ready कइले कि नाहीं?
Code-Switching & Multilingualism,Customer के feedback बहुत positive रहल।
Code-Switching & Multilingualism,हम online form submit कर देली।
Code-Switching & Multilingualism,Team के coordination आज बेहतर रहल।
Code-Switching & Multilingualism,Doctor appointment schedule कर ले।
Code-Switching & Multilingualism,Report final करके mail कर द।
Code-Switching & Multilingualism,Budget discussion में सब active रहल।
Code-Switching & Multilingualism,Training session बहुत informative रहल।
Formal & Professional Speech,हम आपसे निवेदन करैत छी कि आवेदन पर विचार करी।
Formal & Professional Speech,बैठक के कार्यवाही लिखित रूप में प्रस्तुत कइल जाएत।
Formal & Professional Speech,रिपोर्ट में आवश्यक संशोधन कइल गेल अछि।
Formal & Professional Speech,रोगी के स्थिति स्थिर बतावल गेल अछि।
Formal & Professional Speech,कानूनी प्रक्रिया अनुसार निर्णय सुनावल जाएत।
Formal & Professional Speech,कृपया दस्तावेज समय पर जमा करी।
Formal & Professional Speech,परियोजना के मूल्यांकन अगिला सप्ताह होएत।
Formal & Professional Speech,तकनीकी समस्या के समाधान खोजल जा रहल अछि।
Formal & Professional Speech,विभागीय आदेश जारी कइल गेल अछि।
Formal & Professional Speech,अनुबंध पर हस्ताक्षर कल्हे होएत।
"Idioms, Proverbs & Cultural Expressions",ओकर नाक ऊँच हो गइल।
"Idioms, Proverbs & Cultural Expressions",तोहर बात कान में तेल डाल के सुनल जाला।
"Idioms, Proverbs & Cultural Expressions",ए काम हाथ के खेल नइखे।
"Idioms, Proverbs & Cultural Expressions",ऊ आग में घी डाले जइसन बात कइलक।
"Idioms, Proverbs & Cultural Expressions","हमनी दूध के जले छी, छाछो फूँक के पीअइ छी।"
"Idioms, Proverbs & Cultural Expressions",ओकर माथा पर आसमान टूट पड़ल।
"Idioms, Proverbs & Cultural Expressions","धीरे-धीरे रे मना, सब कुछ होएत।"
"Idioms, Proverbs & Cultural Expressions",ऊ साँप भी मारलक आ लाठीओ नइ टूटल।
"Idioms, Proverbs & Cultural Expressions",बिन मेहनत के फल नइ मिलै।
"Idioms, Proverbs & Cultural Expressions","जेतना चादर होए, ओतने पैर पसारै के चाही।"
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: आज तारीख का अछि? उत्तर: आज बाइस फरवरी अछि।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: बैठक कहाँ होएत? उत्तर: सभा भवन में।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: तू पढ़ाई काहे करै छी? उत्तर: बेहतर भविष्य खातिर।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: ए दवाई कब लेवे के चाही? उत्तर: खाना के बाद।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: ट्रेन कते बजे आई? उत्तर: साँझ छह बजे।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: तोहर नाम का अछि? उत्तर: मोर नाम राजेश अछि।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: पानी कते गहर अछि? उत्तर: लगभग दस फीट।
Question-Answer Pairs (FAQ & Contextual Understanding),"प्रश्न: परीक्षा कठिन रहल? उत्तर: हँ, थोड़ा कठिन।"
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: ए किताब के लेखक के? उत्तर: स्थानीय शिक्षक।
Question-Answer Pairs (FAQ & Contextual Understanding),प्रश्न: मौसम कइसन रहल? उत्तर: ठंढा आ सुहावन।
Commands & Instructions (Imperative Sentences),दरवाजा बंद कर द।
Commands & Instructions (Imperative Sentences),ए कागज ध्यान से पढ़।
Commands & Instructions (Imperative Sentences),समय पर ऑफिस पहुँच।
Commands & Instructions (Imperative Sentences),बत्ती बुझा के बाहर निकल।
Commands & Instructions (Imperative Sentences),सवाल के साफ-साफ जवाब द।
Commands & Instructions (Imperative Sentences),पहिले हाथ धो ले।
Commands & Instructions (Imperative Sentences),रिपोर्ट तुरंत भेज द।
Commands & Instructions (Imperative Sentences),बच्चा के शांत कर।
Commands & Instructions (Imperative Sentences),सूचना सबके पहुँचा द।
Commands & Instructions (Imperative Sentences),धैर्य रख आ सोच के बोल।
Named Entity Recognition (NER) Data,मुजफ्फरपुर बिहार में स्थित अछि।
Named Entity Recognition (NER) Data,महात्मा गांधी भारत के नेता रहल।
Named Entity Recognition (NER) Data,गंगा नदी उत्तर भारत से बहै छै।
Named Entity Recognition (NER) Data,पटना राजधानी शहर अछि।
Named Entity Recognition (NER) Data,रामेश्वर सिंह कॉलेज मुजफ्फरपुर में अछि।
Named Entity Recognition (NER) Data,होली मार्च महीना में मनावल जाला।
Named Entity Recognition (NER) Data,दिल्ली भारत के राजधानी अछि।
Named Entity Recognition (NER) Data,सीतामढ़ी मिथिला क्षेत्र में पड़ै छै।
Named Entity Recognition (NER) Data,भारतीय संविधान 1950 में लागू भेल।
Named Entity Recognition (NER) Data,दरभंगा हवाई अड्डा हाल में विकसित भेल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),आज हम बहुत खुश छी।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ए खबर सुनके मन दुखी हो गइल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),तोहर सफलता पर गर्व महसूस होत अछि।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ए अनुभव निराशाजनक रहल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मौसम बहुत सुहावन लग रहल अछि।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ओकर व्यवहार सराहनीय रहल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ए परिणाम संतोषजनक नइ रहल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),हमरा ए फिल्म बहुत पसंद आइल।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),स्थिति चिंताजनक बन रहल अछि।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),तोहर मदद खातिर धन्यवाद।
Paraphrased & Augmented Sentences,हम रोज सबेरे सैर करे जइ छी।
Paraphrased & Augmented Sentences,हम प्रतिदिन बिहान टहलै छी।
Paraphrased & Augmented Sentences,ऊ काल बाजार गेल रहल।
Paraphrased & Augmented Sentences,हम अगिला महीना यात्रा करब।
Paraphrased & Augmented Sentences,अगर बरखा पड़त त हम घर में रहब।
Paraphrased & Augmented Sentences,हम ए बात से सहमत नइ छी।
Paraphrased & Augmented Sentences,बैठक साँझ में आयोजित होएत।
Paraphrased & Augmented Sentences,तोहर सुझाव उपयोगी साबित भेल।
Paraphrased & Augmented Sentences,हम समय पर पहुँचल रही।
Paraphrased & Augmented Sentences,ए योजना सफल साबित हो सकै छै।
