Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Biiga yãmb n da zaabrã sẽn yita.
Grammar Core (Sentence Structures & Tenses),Fʋ na n wa sã n yaa toogo.
Grammar Core (Sentence Structures & Tenses),Baaba kõom yãmb bɩ fʋ tõe n zoe.
Grammar Core (Sentence Structures & Tenses),Mam ka sẽn na n kẽng sukuu laafi ye.
Grammar Core (Sentence Structures & Tenses),Pag la zoetame n tʋmda raoogo.
Grammar Core (Sentence Structures & Tenses),Tiimã sẽn yãkame bɩ wã kõ-b bala.
Grammar Core (Sentence Structures & Tenses),"Sã n yaa mam, mam yõodame n sokdame yɛlã."
Grammar Core (Sentence Structures & Tenses),"D ra n paam zãabre, d sẽn tʋm sẽn yaa koɛɛga."
Grammar Core (Sentence Structures & Tenses),A tara sẽn ka tar pʋgẽ woto ye.
Grammar Core (Sentence Structures & Tenses),"Y sẽn na n bao barka, y tʋm tɩ laafi zĩ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ne y yibeogo. B: Yibeogo laafi, yãmbã yɩɩ wãn?"
Conversational Data (Real-Life Dialogues & Exchanges),A: Fʋ yita yɛl-kãngã gomdame? B: Mam tagsda tɩ d tʋm n paas wakat.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Rẽnd n wa pʋʋsẽ. B: Barka, kẽng n na n zĩndi."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Biiga ra wa bilf. B: Waogdame, a ra kẽng n sãama."
Conversational Data (Real-Life Dialogues & Exchanges),"A: D kẽngd n da kõom bii? B: Ãndũni, kõom tara yĩnga."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Fʋ yãa ned ninga? B: Mam yãa Poko, mam tʋmda tɩɩm-n-kʋdem."
Conversational Data (Real-Life Dialogues & Exchanges),A: Zugu la yɛlã yɩɩ toogo. B: Woto yĩnga d na n yãk zãmaana.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Yãmb ka tar telefoon ye? B: Mam tara, la batiri saame."
Conversational Data (Real-Life Dialogues & Exchanges),A: D paama barka. B: Wend na n kõ-d laafi.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Sõng-m n goma Mooré bilf-bilf. B: Mam na n sõng-f, d zabda ka toogo ye."
Code-Switching & Multilingualism,"Mam na n joindre meeting la, la d gom Mooré tɩ bɛɛba fãa tɩlg n zãms."
Code-Switching & Multilingualism,"Chefã yãk planning, bɩ d na n tʋm n paam résultat."
Code-Switching & Multilingualism,"Fʋ submit formulaire la, tõnd na n check-y tɩɩm pʋgẽ."
Code-Switching & Multilingualism,"Clientã soka prix, la pagbã kõ-a reponse Mooré pʋgẽ."
Code-Switching & Multilingualism,"Biigã yãmb homework la, la a tagsda questionã Mooré n sõngd-a."
Code-Switching & Multilingualism,"D teamã na n deploy application la, bɩ userba yɩɩd n paam yelle."
Code-Switching & Multilingualism,"Marché pʋgẽ, nedba gomda français, Dioula, la Mooré n zems tɩ kūʻai yɩɩd."
Code-Switching & Multilingualism,"Mam download data la, n na n nettoyer corpusã d database pʋgẽ."
Code-Switching & Multilingualism,"Fʋ ticket la opename, la supportã na n call-f zaabre."
Code-Switching & Multilingualism,D na n tester modelã tɩ a tõe n verstaan Mooré la English code-switching.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Yãmb pʋʋsgo paama, tõnd na n leoka yãmb sõorã la yel-yãkdã zugu."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kaambã tiim yĩnga, d sokda tɩ yãmb wa rũndã-rũndã n yã doktorã."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Sõore ninga sẽn siglame wã, yãmb seka bɩ y kõ nusã la saaf."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tõnd ligdi-yãkdã gomda tɩ tʋʋmã na n sigl n paam sãndaare.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Fʋ seka n karen kontratã bala tɩ fʋ sẽn na n seka lisgã.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Tekinikã sẽn yãkame wã, serveurã na n vẽneg n kõ userba laafi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Pagbã barka la, yãmb sẽn kõd kibarã na n kell n yaa sulgri."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Yel-sɩdã pʋgẽ, sebrã na n yãk zĩigã la wakatã fãa."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","D na n kõ yãmb factureã rũndã, bɩ y paam bũmb ninga fãa."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ministɛɛrã tɩlgd n kõd kibare tɩ koomã tʋʋmã na n tall rẽndẽ.
"Idioms, Proverbs & Cultural Expressions",Ned ka yã pʋgẽ la a sẽn nonga bũmbã ye.
"Idioms, Proverbs & Cultural Expressions","Wend n kõ, ned ka tõe n zae ye."
"Idioms, Proverbs & Cultural Expressions",Ba-yiri ka yɩɩ yɛl-kɛgã zĩiga ye.
"Idioms, Proverbs & Cultural Expressions","Sõma n mikd sõma, sẽn ka sõma mikd kɛgã."
"Idioms, Proverbs & Cultural Expressions","Fo sẽn dat n yã wẽndé, fo seka n yã saaga."
"Idioms, Proverbs & Cultural Expressions",Rog-n-miki ka tõe n pʋl toogo ye.
"Idioms, Proverbs & Cultural Expressions","Yĩnga sẽn be, yɛlã n be."
"Idioms, Proverbs & Cultural Expressions",Ned sẽn tʋmda bilf-bilf paamdame zemsgo.
"Idioms, Proverbs & Cultural Expressions",Koom ka sãamd roogo sã n ka tar sɩlem ye.
"Idioms, Proverbs & Cultural Expressions","Kaamã sẽn bɩngd naba, biigã zãmsda ne yelle."
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: Bʋg yĩnga yãmb zãmsda Mooré? Leokre: Mam zãmsda tɩ mam tõe n gom ne pagbã la baaba.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sokre: Laafi beme? Leokre: Laafi bala, barka."
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: D tõe n paam sõngre wala? Leokre: Y tõe n sɛb yãmb yelle wala bɩ y bilga zaabre.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sokre: Suukuuda ninga yɩɩ wãn? Leokre: A yɩɩ noogo, tɩ kibarã yɩɩ wẽneg."
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: Bũmb ninga ka tɩlgẽ? Leokre: Kibar-sɩd barka la wakat n paase.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sokre: Yãmb paam-y n maan mobile money? Leokre: Ãndũni, la y seka n yãk numɛɛrã tɩɩm."
Question-Answer Pairs (FAQ & Contextual Understanding),"Sokre: Fʋ nonga tẽnga bʋg? Leokre: Mam nonga Ouagadougou, zamaana la yel-sõma yĩnga."
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: D na n tʋm dataã ne bʋg? Leokre: D na n tʋm-a n zãms model sẽn gomda Mooré.
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: Fʋ tagsda tɩ rũndã yɛlã yɩɩ noogo bii? Leokre: Mam tagsda tɩ a tara noogo la toogo bɛdã.
Question-Answer Pairs (FAQ & Contextual Understanding),Sokre: Bʋg la yãmb dat n paam? Leokre: Tõnd dat n paam kibar wẽneg la tʋʋm-sõma.
Commands & Instructions (Imperative Sentences),Kẽng n yã naba la fʋ sẽn dat bũmbã.
Commands & Instructions (Imperative Sentences),Sɛb yãmb tʋʋmã ne tɩɩm la wakat.
Commands & Instructions (Imperative Sentences),Pʋʋs nedba fãa tɩ yãmb kẽng zĩigã pʋgẽ.
Commands & Instructions (Imperative Sentences),Kareng sebrã hal tɩ y paam gomdã pʋʋsgo.
Commands & Instructions (Imperative Sentences),Bao kõom saaf n wa n kõ biigã.
Commands & Instructions (Imperative Sentences),"Yɩɩd n zoe, la y ra sãam yɛlã ye."
Commands & Instructions (Imperative Sentences),Vẽneg koom-pʋgã tɩ saaga bãngd n kẽ.
Commands & Instructions (Imperative Sentences),Gom bilf tɩ kãademã tõe n wʋm.
Commands & Instructions (Imperative Sentences),Sõng fʋ zoa n yãk ligdã sẽn be.
Commands & Instructions (Imperative Sentences),Ges kibarã yʋʋm tɩ y ra paam zĩndgã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Aminata kẽnga Ouagadougou rũndã tɩ a na n yãk sebrã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Salif la Rasmata sẽn wa Koudougou pʋgẽ, b paama pʋʋsgo barka."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Yʋʋm 2026 kiuug zaabrã, UNICEF tʋmda ne tiimã tẽng pʋgẽ."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Burkina Faso ministɛɛrã kõ kibare Wagadugu wẽndẽ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Ziniare yʋʋmdã pʋgẽ, Wendpanga ra maan zĩid ne nebã."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Radio Savane kõ kibare ninsaalba kõabga yĩnga.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Université Joseph Ki-Zerbo pʋgẽ, karen-biisi zãmsda tekinik koɛɛga."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Abdoulaye bʋka boutique Ouahigouya tɩ bãmb na n da tɩɩm.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Vendredi 5 Juin 2026, Mariam sɛba rapport n kõ yel-sɩdã."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Association Song-Taaba sigla tʋʋm Ouagadougou la Kaya sʋka.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Mam sũuri sõma bɛdɛ, tɩ bɛɛba fãa wa n sõng-m."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Yɛl-kãngã sãama mam sũuri, la mam na n tʋm n paas."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Kibarã yaa laafi, mam tagsda tɩ d tõe n paam yõodo."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mam ka nong tʋʋmã sẽn yɩɩ bilf-bilf la ka tar zemsgo ye.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Restaurantã yidgã yɩɩ noogo, la nebã pʋʋsgo yɩɩ sõma."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Telefonã yʋʋma, tɩ mam sũuri ka noom ye."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Fʋ leokre kõ-m bas-m-pʋgẽ, mam paama sũ-noogo."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"D siglgã zemsame, bɩ mam tara tɩlae ne zãmaana."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mam yaa zug-zugu tɩ kibarã ka wẽneg ye.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Biigã sẽn zãmsd bʋmb ninga fãa, mam yɩɩd n sũur sõma."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mam na n kẽng sukuu rũndã yibeogo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Rũndã yibeogo, mam kẽngda sukuu tɩ karen."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sukuu kẽngrã na n yɩ rũndã yibeogo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),D na n da kõom la tɩɩm marché pʋgẽ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Marché pʋgẽ la d na n da tɩɩm ne kõom.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tõnd da kõom n paas tɩɩm tɩ yiri paam bũmb fãa.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),A ra kõ biigã sebr n sok-a tɩ a karen.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Biigã paama sebr tɩ a karen n leok sokrã.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sebrã sẽn kõ biigã wã sõng-a tɩ a bãng gomdã.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Biigã karenga sebrã n bãng gom-biisã sẽn be pʋgẽ.
