Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ayer fui al cine y vi una película increíble.
Grammar Core (Sentence Structures & Tenses),Mañana iremos a la playa si no llueve.
Grammar Core (Sentence Structures & Tenses),"Siempre que pueda, visitaré a mi abuela los domingos."
Grammar Core (Sentence Structures & Tenses),No creo que él haya terminado su trabajo aún.
Grammar Core (Sentence Structures & Tenses),"Si tuviera más tiempo, aprendería a tocar el piano."
Grammar Core (Sentence Structures & Tenses),El documento fue escrito por un experto en la materia.
Grammar Core (Sentence Structures & Tenses),No quiero que me llames después de las diez de la noche.
Grammar Core (Sentence Structures & Tenses),¿Podrías decirme qué hora es?
Grammar Core (Sentence Structures & Tenses),"No sé si vendrán a la fiesta, pero los invité."
Grammar Core (Sentence Structures & Tenses),"Cuando era niño, me encantaba jugar en la plaza."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Qué hacés esta noche? - Nada, ¿vos?"
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Me pasás la sal? - Sí, tomá."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Te acordás de Juan? - Sí, hace años que no lo veo."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Cómo estuvo el partido? - Re emocionante, casi me infarto."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Querés un mate? - Obvio, amargo por favor."
Conversational Data (Real-Life Dialogues & Exchanges),"- Che, ¿dónde está la estación de tren? - A dos cuadras para allá."
Conversational Data (Real-Life Dialogues & Exchanges),"- Nos vemos mañana. - Dale, a qué hora?"
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Viste la serie nueva de Netflix? - Sí, me encantó el final."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Cuánto sale esta camisa? - Está en oferta, $5.000."
Conversational Data (Real-Life Dialogues & Exchanges),"- Buenas tardes, ¿tienen medialunas? - Sí, recién horneadas."
Code-Switching & Multilingualism,"Mirá, el weekend pasado fui a un asado increíble."
Code-Switching & Multilingualism,"No sé qué hacer, it's so complicated."
Code-Switching & Multilingualism,"Tomá, te mando un WhatsApp después."
Code-Switching & Multilingualism,Fui al mall y compré un par de sneakers nuevos.
Code-Switching & Multilingualism,La profe dijo que el homework es para el lunes.
Code-Switching & Multilingualism,Vamos a hacer un meeting a las 10 AM.
Code-Switching & Multilingualism,"El delivery llegó rapidísimo, apenas en 20 minutos."
Code-Switching & Multilingualism,"Dale, agendemos una call para discutir el proyecto."
Code-Switching & Multilingualism,¿Viste la última update de la app?
Code-Switching & Multilingualism,"Estoy en home office hoy, qué placer."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Estimado cliente, su solicitud ha sido procesada con éxito."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El paciente presenta síntomas de fiebre y malestar general.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El contrato estipula que el pago debe realizarse en 30 días.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La empresa implementará una nueva estrategia de marketing.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El diagnóstico indica una posible insuficiencia renal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Los términos y condiciones deben ser aceptados antes de continuar.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El informe financiero muestra un crecimiento del 15%.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","En conclusión, la investigación confirma la hipótesis inicial."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La reunión está programada para el miércoles a las 10 AM.
