Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Men kitabni o‘qiyapman.
Grammar Core (Sentence Structures & Tenses),Sen kecha bazarga bording.
Grammar Core (Sentence Structures & Tenses),U ertaga maktabga boradi.
Grammar Core (Sentence Structures & Tenses),Biz yaxshi yashaymiz.
Grammar Core (Sentence Structures & Tenses),Sizlar bu so‘zni bilasizlar.
Grammar Core (Sentence Structures & Tenses),Ular yozgan maktub o‘qildi.
Grammar Core (Sentence Structures & Tenses),"Men agar vaqtim bo‘lsa, kelarman."
Grammar Core (Sentence Structures & Tenses),Sen buni qilmaganing yaxshi.
Grammar Core (Sentence Structures & Tenses),Ular ishni tugatishdi.
Grammar Core (Sentence Structures & Tenses),Bizga yordam kerak edi.
Conversational Data (Real-Life Dialogues & Exchanges),"Salom, bugun qandaysiz?"
Conversational Data (Real-Life Dialogues & Exchanges),"Men yaxshi, rahmat, sizchi?"
Conversational Data (Real-Life Dialogues & Exchanges),Bozorga boraylikmi?
Conversational Data (Real-Life Dialogues & Exchanges),"Ha, menga ham kerak narsalar bor."
Conversational Data (Real-Life Dialogues & Exchanges),Kecha filmni ko‘rdingizmi?
Conversational Data (Real-Life Dialogues & Exchanges),"Yo‘q, vaqt topolmadim."
Conversational Data (Real-Life Dialogues & Exchanges),Choy ichamizmi yoki qahva?
Conversational Data (Real-Life Dialogues & Exchanges),"Choy yaxshiroq, sovuq kunda."
Conversational Data (Real-Life Dialogues & Exchanges),Ertaga uchrashamizmi?
Conversational Data (Real-Life Dialogues & Exchanges),"Ha, soat uchda bo‘lsin."
Code-Switching & Multilingualism,Men today juda busy edim.
Code-Switching & Multilingualism,U meeting’ga kech qoldi.
Code-Switching & Multilingualism,Biz new project haqida gaplashdik.
Code-Switching & Multilingualism,Telefoningni charge qil.
Code-Switching & Multilingualism,"Ok, see you ertaga."
Code-Switching & Multilingualism,Men reportni email bilan yuboraman.
Code-Switching & Multilingualism,Boss buni approve qildi.
Code-Switching & Multilingualism,Lunch breakdan keyin davom etamiz.
Code-Switching & Multilingualism,Task’ni finish qildingmi?
Code-Switching & Multilingualism,"Ha, just now bitirdim."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Hurmatli janob Rahimov, iltimos, hujjatni tasdiqlang."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tibbiy tahlillar natijasi ijobiy chiqdi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Biz bugungi yig‘ilishda yangi strategiyani muhokama qildik.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Shartnoma 2025-yil 1-yanvarda kuchga kiradi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Qonun loyihasi parlamentda ko‘rib chiqilmoqda.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Iltimos, mijoz bilan bog‘lanib, hisobni tasdiqlang."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Doktor aytishicha, bemor tuzalish yo‘lida."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Texnik xizmat ko‘rsatish rejalashtirilgan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Loyiha menejeri bu topshiriqqa javobgar.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Moliyaviy hisobotlar tayyorlandi.
"Idioms, Proverbs & Cultural Expressions","El bilan borsa, el topadi."
"Idioms, Proverbs & Cultural Expressions",Ko‘p bilgan ko‘p yashaydi.
"Idioms, Proverbs & Cultural Expressions","Oltin topilur, lekin odam topilmas."
"Idioms, Proverbs & Cultural Expressions",Yomon do‘stdan yomon dushman chiqadi.
"Idioms, Proverbs & Cultural Expressions","To‘y bo‘lsa, qo‘shni chaqiriladi."
"Idioms, Proverbs & Cultural Expressions",Suvning qadrin sahro biladi.
"Idioms, Proverbs & Cultural Expressions",Til – elning ko‘zgusi.
"Idioms, Proverbs & Cultural Expressions","Yaxshilik qil, dengizga tashla."
"Idioms, Proverbs & Cultural Expressions","Ko‘z bilan ko‘rgan, quloq bilan eshitgandan afzal."
"Idioms, Proverbs & Cultural Expressions","Yomon ot nom chiqargan, yaxshi ot chang chiqargan."
Question-Answer Pairs (FAQ & Contextual Understanding),Bugun havo qanday? – Iliq va quyoshli.
Question-Answer Pairs (FAQ & Contextual Understanding),Sizning ismingiz nima? – Mening ismim Yusuf.
Question-Answer Pairs (FAQ & Contextual Understanding),Qayerdansiz? – Men Qashg‘ardanman.
Question-Answer Pairs (FAQ & Contextual Understanding),Bu kitob kimniki? – Bu mening kitobim.
Question-Answer Pairs (FAQ & Contextual Understanding),Soat nechchi bo‘ldi? – To‘qqiz yarim.
Question-Answer Pairs (FAQ & Contextual Understanding),"Siz o‘qituvchimisiz? – Ha, men o‘qituvchiman."
Question-Answer Pairs (FAQ & Contextual Understanding),Bu so‘z nimani anglatadi? – U ‘do‘st’ degani.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ertaga dars bo‘ladimi? – Ha, soat o‘n birdan boshlab."
Question-Answer Pairs (FAQ & Contextual Understanding),Nima uchun kech keldingiz? – Yo‘lda tirbandlik bor edi.
Question-Answer Pairs (FAQ & Contextual Understanding),Qachon uchrashamiz? – Dushanba kuni.
Commands & Instructions (Imperative Sentences),Derazani och.
Commands & Instructions (Imperative Sentences),Kitobni o‘qi.
Commands & Instructions (Imperative Sentences),Bu joyni tozalang.
Commands & Instructions (Imperative Sentences),Menga suv olib keling.
Commands & Instructions (Imperative Sentences),Telefonni o‘chir.
Commands & Instructions (Imperative Sentences),Kompyuterni yoq.
Commands & Instructions (Imperative Sentences),"O‘tir, dam ol."
Commands & Instructions (Imperative Sentences),"Iltimos, jim bo‘ling."
Commands & Instructions (Imperative Sentences),Eshikni yoping.
Commands & Instructions (Imperative Sentences),Xatni yuboring.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yusuf bugun Qashg‘arga bordi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Toshkent O‘zbekistonning poytaxti.
