Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Òré mè ré èvbọ̀ nà.
Grammar Core (Sentence Structures & Tenses),Òré mè ré èvbọ̀ rhie.
Grammar Core (Sentence Structures & Tenses),Òré mè khian ré èvbọ̀.
Grammar Core (Sentence Structures & Tenses),Òré mè ìyẹn ré èvbọ̀.
Grammar Core (Sentence Structures & Tenses),Èvbọ̀ náà réé òré mè.
Grammar Core (Sentence Structures & Tenses),Òré mè má ré èvbọ̀.
Grammar Core (Sentence Structures & Tenses),Òré mè ya ré èvbọ̀.
Grammar Core (Sentence Structures & Tenses),Òré mè ré èvbọ̀ vbè odion.
Grammar Core (Sentence Structures & Tenses),Òré mè sa ré èvbọ̀.
Grammar Core (Sentence Structures & Tenses),Òré mè rẹ̀ èvbọ̀ vbe ogiá.
Conversational Data (Real-Life Dialogues & Exchanges),"M̀wẹ́, wá gha khọ̀ mí?"
Conversational Data (Real-Life Dialogues & Exchanges),"Máwẹ́, á gha khọ̀ ẹ̀, sé o wá?"
Conversational Data (Real-Life Dialogues & Exchanges),Wá gha dé ògió lò?
Conversational Data (Real-Life Dialogues & Exchanges),"Yé, mà dé ògió rhie."
Conversational Data (Real-Life Dialogues & Exchanges),Sé o ré ùhún nà?
Conversational Data (Real-Life Dialogues & Exchanges),"Yé, mà ré ùhún nà, ó zẹ̀."
Conversational Data (Real-Life Dialogues & Exchanges),Wá gha yá mí owó?
Conversational Data (Real-Life Dialogues & Exchanges),"Mà yá ẹ̀, sé o gha sàn án?"
Conversational Data (Real-Life Dialogues & Exchanges),"Òré, kpá mí rhie!"
Conversational Data (Real-Life Dialogues & Exchanges),"Yé, mà kpá ẹ̀, má kpá mí."
Code-Switching & Multilingualism,Mà book appointment vbe hospital nà.
Code-Switching & Multilingualism,Òré mè send message ré mí WhatsApp.
Code-Switching & Multilingualism,Mà apply job vbe company nà.
Code-Switching & Multilingualism,Sé o check email rẹ̀?
Code-Switching & Multilingualism,Mà join meeting nà rhie.
Code-Switching & Multilingualism,Òré mè download file nà.
Code-Switching & Multilingualism,Mà register online lò.
Code-Switching & Multilingualism,Sé o pay fee nà?
Code-Switching & Multilingualism,Mà print document nà.
Code-Switching & Multilingualism,Òré mè update profile rẹ̀.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ẹ̀dá nà gha sàn owó nà vbe 30 ogbè.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Àrọ̀ nà kpa wẹ́ vbe ẹ̀kà banki.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokita rọ̀ ẹ̀ kpa ùhún nà lò.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ìwé nà gha kýé vbe office nà.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Òfin nà zẹ̀ vbe ìlú nà.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ẹ̀ka nà gha fi report nà dé.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ọ̀rọ̀ nà gha kpá vbe court.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Àkà nà gha dé vbe ministry.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ẹ̀dá nà gha sàn tax rẹ̀.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Company nà gha yá staff vbè.
"Idioms, Proverbs & Cultural Expressions","Ọmọ̀ kì í mọ̀ ọ̀nà, kó má bọ̀ ìhó."
"Idioms, Proverbs & Cultural Expressions","Àgbà kì í wà lọ́jà, kí orí ọmọ tuntun wọ̀."
"Idioms, Proverbs & Cultural Expressions",Obọ̀ kì í ré ìràn vbe ogba.
"Idioms, Proverbs & Cultural Expressions","Ọ̀rọ̀ kì í ré, kó má yá."
"Idioms, Proverbs & Cultural Expressions","Ọkùnrin kì í wù ú, kó má gha wé."
"Idioms, Proverbs & Cultural Expressions","Èrhàn kì í gha lò, kó má gha zẹ̀."
"Idioms, Proverbs & Cultural Expressions","Ọ̀nà kì í kpá, kó má gha dé."
"Idioms, Proverbs & Cultural Expressions","Ìyà kì í kpá, kó má gha rhie."
"Idioms, Proverbs & Cultural Expressions","Òré kì í kpá, kó má gha zẹ̀."
"Idioms, Proverbs & Cultural Expressions","Ọmọ̀ kì í gha rhie, kó má gha wé."
