Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Men bugün bazarğa bardım.
Grammar Core (Sentence Structures & Tenses),Sen ertä yoldan kelersin.
Grammar Core (Sentence Structures & Tenses),"Ol dünü barmadı, çünki yağmur yağdı."
Grammar Core (Sentence Structures & Tenses),"Biz kömek etsek, iş bitär."
Grammar Core (Sentence Structures & Tenses),"Siz meni çağırmasanız, ben gelmem."
Grammar Core (Sentence Structures & Tenses),"Ana yemek pişirir, baba ise kitap oḳur."
Grammar Core (Sentence Structures & Tenses),Men yarın dağda gezerem.
Grammar Core (Sentence Structures & Tenses),Bu iş menim tarafımdan yapılır.
Grammar Core (Sentence Structures & Tenses),"Ol kelmedi, amma haber yolladı."
Grammar Core (Sentence Structures & Tenses),"Men çäykän içmädim, çünkü sıcaqdı."
Conversational Data (Real-Life Dialogues & Exchanges),"– Selam, necäsän? – Yaxşıyam, sen necä?"
Conversational Data (Real-Life Dialogues & Exchanges),– Dün ne ettin? – Dostlarımnan film gördüm.
Conversational Data (Real-Life Dialogues & Exchanges),"– Bu çay sıcaq mı? – Hə, amma çox da yox."
Conversational Data (Real-Life Dialogues & Exchanges),"– Qarnım açdı. – Gel, men yemäk yapayım."
Conversational Data (Real-Life Dialogues & Exchanges),– Sənin adın nədi? – Menim adım Aysin.
Conversational Data (Real-Life Dialogues & Exchanges),"– Bugün hava soyuqdur. – Hə, qış başlayıb artıq."
Conversational Data (Real-Life Dialogues & Exchanges),"– Biz bazarğa gedäk? – Olur, amma əvvəl çay içäk."
Conversational Data (Real-Life Dialogues & Exchanges),– Telefonun zəng çalır. – Qoy baxım kimdi.
Conversational Data (Real-Life Dialogues & Exchanges),– Niyə gülürsän? – Çünki bir gülməli şey düşündüm.
Conversational Data (Real-Life Dialogues & Exchanges),"– Görüşäk sabah? – Əlbəttə, saat onda."
Code-Switching & Multilingualism,Men bugün meetingdə çox tired oldum.
Code-Switching & Multilingualism,"Ol project tamam elədi, great job!"
Code-Switching & Multilingualism,Biz coffee içib sonra işə başladıq.
Code-Switching & Multilingualism,"Hə, internet connection çox slow idi."
Code-Switching & Multilingualism,"Teacher dedi ki, homework submit elä."
Code-Switching & Multilingualism,Ol message reply eləmədi.
Code-Switching & Multilingualism,"Biz bir az Türkçə, bir az English danışırıq."
Code-Switching & Multilingualism,"Laptop battery bitdi, charge eläməliyäm."
Code-Switching & Multilingualism,Weekenddə plan varmı? – Maybe cinema.
Code-Switching & Multilingualism,Menim boss çox strict insandır.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Sayın müdir, bu hesabat tamamlanmıştır."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Xəstə sabah əməliyyata alınacaq.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Qanun layihəsi bu gün imzalandı.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Müştəri razı qaldı və müqaviləni təsdiqlədi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Doktor dedi ki, istirahət vacibdir."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",İclas saat on birdə başlayacaq.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Texniki problem aradan qaldırıldı.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yeni proqram sistemi uğurla işləyir.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Layihənin büdcəsi artırıldı.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Əməkdaşlar üçün təlim keçiriləcək.
"Idioms, Proverbs & Cultural Expressions",Daş yerində ağırdır.
"Idioms, Proverbs & Cultural Expressions","Su bulanmasa, balıq tutulmaz."
"Idioms, Proverbs & Cultural Expressions","Yel əsər, yapraq titrər."
"Idioms, Proverbs & Cultural Expressions","Söz gümüşsə, sükut qızıldır."
"Idioms, Proverbs & Cultural Expressions","El bir olsa, dağ yerindən oynar."
"Idioms, Proverbs & Cultural Expressions",Tənbəl adamın bəxti yuxuda gülər.
"Idioms, Proverbs & Cultural Expressions",Dost dar gündə tanınar.
"Idioms, Proverbs & Cultural Expressions","Qurd ac qalmaz, yol tapar."
"Idioms, Proverbs & Cultural Expressions","İşin başı səbir, sonu xeyir."
"Idioms, Proverbs & Cultural Expressions",Yalan ayaq üstə durmaz.
Question-Answer Pairs (FAQ & Contextual Understanding),"– Kim gəlir bu axşam? – Ol, menim qardaşım."
Question-Answer Pairs (FAQ & Contextual Understanding),– Niyə gecikdin? – Avtobus gəlmədi.
Question-Answer Pairs (FAQ & Contextual Understanding),– Bu kitab kimindir? – Menim dostumundur.
Question-Answer Pairs (FAQ & Contextual Understanding),– Saat neçädä görüşäk? – Altıda.
Question-Answer Pairs (FAQ & Contextual Understanding),– Hava necə olacaq sabah? – Günəşli olacaq.
Question-Answer Pairs (FAQ & Contextual Understanding),"– Yemək hazırdırmı? – Hə, buyur."
Question-Answer Pairs (FAQ & Contextual Understanding),"– Ol səni sevirmi? – Bilmirəm, amma hiss edirəm."
Question-Answer Pairs (FAQ & Contextual Understanding),– Harda doğuldun? – Qam şəhərində.
Question-Answer Pairs (FAQ & Contextual Understanding),– Bu şəkli kim çəkdi? – Mən özüm.
Question-Answer Pairs (FAQ & Contextual Understanding),– Niyə ağlayırsan? – Üzülmüşəm bir az.
Commands & Instructions (Imperative Sentences),Qapını bağla!
Commands & Instructions (Imperative Sentences),"Suyu qızdır, çay dəmlə."
Commands & Instructions (Imperative Sentences),"Məni gözlə, gəlirəm."
Commands & Instructions (Imperative Sentences),Sakit ol və dinlə.
Commands & Instructions (Imperative Sentences),Masanı təmizlə.
Commands & Instructions (Imperative Sentences),Kitabı oxu və cavab yaz.
Commands & Instructions (Imperative Sentences),"Pəncərəni aç, hava daraldı."
Commands & Instructions (Imperative Sentences),"İşığı söndür, yatmaq vaxtıdır."
Commands & Instructions (Imperative Sentences),Telefonu gətir.
Commands & Instructions (Imperative Sentences),"Əlinlə göstərmə, sözlə de."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Men Qamda doğuldum.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Aysin ilə Əli dün gecə Tehrana getdi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",23 martda məktəb bağlanacaq.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",İran Universiteti yeni fakültə açdı.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Qız qalası çox məşhurdur.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Doktor Məmmədov xəstəni müayinə etdi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Səid şirkətdə işləyir.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bakı şəhəri dənizin yanındadır.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Men bu il 2025-də məzun olacam.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Fərid yeni layihəni rəhbərlik edir.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bu gün çox xoşbəxtəm.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Men çox kədərləndim bu xəbərə.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bu yemək mükəmməldi!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Film çox cansıxıcı idi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"O, məni çox incitdi."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sənin təbəssümün günü işıqlandırır.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Men çox əsəbiyəm indi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bu mahnı mənə uşaqlığı xatırladır.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),İşdə çox stress var.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mənim dostlarım ən yaxşısıdır.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Men bugün bazarğa bardım.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bugün men bazarğa getdim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Men bazarğa bugün də vardım.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bu gün men alış-verişə çıxdım.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Men bugün çarşıya getdim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bugün men alış-veriş elədim.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Men bazarda bir az meyvə aldım.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Bazar bugün çox izdihamlı idi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Men bu gün bazar yolluna çıxdım.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Alış-veriş üçün men bazarğa getdim.
