Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ndagenda ejo.
Grammar Core (Sentence Structures & Tenses),Ariko sinagiye ku kazi ejo.
Grammar Core (Sentence Structures & Tenses),Nzogenda i Burundi umwaka utaha.
Grammar Core (Sentence Structures & Tenses),"Iyo ugira ubushake, wagenda vuba."
Grammar Core (Sentence Structures & Tenses),"Umwana yararwaye, ariko ubu ameze neza."
Grammar Core (Sentence Structures & Tenses),Igiti caratemwe ejo na Sebuja.
Grammar Core (Sentence Structures & Tenses),Turi ku kazi ubu.
Grammar Core (Sentence Structures & Tenses),Abaririmvyi bariko baririmba indirimbo nziza.
Grammar Core (Sentence Structures & Tenses),Ntituzobasanga ku kibuga c’indege.
Grammar Core (Sentence Structures & Tenses),Iyo nyene niyo nzira dukwiye gukurikira.
Conversational Data (Real-Life Dialogues & Exchanges),Mwaramutse! Amakuru?
Conversational Data (Real-Life Dialogues & Exchanges),"Ndagomba amazi, ndakanyotewe."
Conversational Data (Real-Life Dialogues & Exchanges),Woba ufise umwanya wo kuganira?
Conversational Data (Real-Life Dialogues & Exchanges),Ndashaka kugura ibitumbura bibiri.
Conversational Data (Real-Life Dialogues & Exchanges),"Ndagira ndamuke inzu, urashaka kungabanya?"
Conversational Data (Real-Life Dialogues & Exchanges),"Iyo ndiko ndagenda, ndakunda guhumiriza."
Conversational Data (Real-Life Dialogues & Exchanges),"Erega, si vyiza guhemuka!"
Conversational Data (Real-Life Dialogues & Exchanges),Igihugu cacu ni ciza cane!
Conversational Data (Real-Life Dialogues & Exchanges),Ni bande bagiye i Kigali uno munsi?
Conversational Data (Real-Life Dialogues & Exchanges),Hoba hari ubufasha mumpa?
Code-Switching & Multilingualism,Ndagomba kugura laptop nshasha.
Code-Switching & Multilingualism,"Ariko seriously, biragoye cane!"
Code-Switching & Multilingualism,Ndaza mu meeting ya saa yine.
Code-Switching & Multilingualism,Tu es sûr ko vyagenze neza?
Code-Switching & Multilingualism,This is why dukunda igihugu cacu.
Code-Switching & Multilingualism,Ndashaka some advice kuri business yanje.
Code-Switching & Multilingualism,Tu veux venir chez moi ejo?
Code-Switching & Multilingualism,Iri jisho looks good on you.
Code-Switching & Multilingualism,"Ntaco ndabizi, mais j’essaie!"
Code-Switching & Multilingualism,Life iragoye ariko ntiduhagarika.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dukeneye kuzamura umusaruro w’ibikorwa vyacu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Raporo y’ukwezi izoherezwa ejo ku mugoroba.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ibitaro vyacu bikora amanywa n’ijoro.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Turakora amasezerano hagati y’impande zose.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mugire inama inama igira iraba ku w’Imana.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Turasavye abakozi kwitwararika amasaha yabo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ubuvuzi ni ngombwa kugira abantu bagire amagara meza.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kubandanya ukora ivyiza bizotuma utera imbere.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Imigambi ya leta irajanye n’iterambere.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kumenya amategeko birafasha kwirinda amakosa.
"Idioms, Proverbs & Cultural Expressions",Uwubira umwana aba abwiye nyina.
"Idioms, Proverbs & Cultural Expressions",Akanyoni katagurutse ntikamenya iyo bita heza.
"Idioms, Proverbs & Cultural Expressions",Iryavuzwe riratemba ntirisheshe.
"Idioms, Proverbs & Cultural Expressions",Amarira y'umugabo atemba aja mu nda.
"Idioms, Proverbs & Cultural Expressions",Nta nkoko ibarirwa amahoro iri mu magi.
"Idioms, Proverbs & Cultural Expressions",Umugabo n’ijambo.
"Idioms, Proverbs & Cultural Expressions",Inkuba ntirasa kabiri ahantu hamwe.
"Idioms, Proverbs & Cultural Expressions",Uwarose nabi burya ntibwira.
"Idioms, Proverbs & Cultural Expressions",Igiti kirakura kikagororwa kikiri gito.
"Idioms, Proverbs & Cultural Expressions",Nta mwiza ubura ikimwambika.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ubuzima bwawe bumeze gute? - Nimeze neza, ndashimira."
Question-Answer Pairs (FAQ & Contextual Understanding),"Woba uzi inzira igana i Gitega? - Ego, ndazwi."
Question-Answer Pairs (FAQ & Contextual Understanding),"Hari ico nashobora kugufasha? - Ego, ndagomba ubufasha mu mirimo."
Question-Answer Pairs (FAQ & Contextual Understanding),Ibihe bitari vyiza kurusha ibindi? - Igihugu kiri mu bibazo vyinshi.
Question-Answer Pairs (FAQ & Contextual Understanding),Iyo niheza y’amazi? - Ni mu kiyaga Tanganyika.
Question-Answer Pairs (FAQ & Contextual Understanding),Ni ryari bazogaruka? - Ejo nimugoroba.
Question-Answer Pairs (FAQ & Contextual Understanding),Tuzoshika ryari? - Mu minota mirongo itatu.
Question-Answer Pairs (FAQ & Contextual Understanding),Uwo muntu yitwa nde? - Yitwa Jean.
Question-Answer Pairs (FAQ & Contextual Understanding),Ufise amafaranga angana gute? - Ndi n’ibihumbi mirongo itanu.
Question-Answer Pairs (FAQ & Contextual Understanding),"Urashaka gusohoka? - Ego, ndavyipfuza."
Commands & Instructions (Imperative Sentences),Funga umuryango!
Commands & Instructions (Imperative Sentences),Ugarure ibintu vyawe.
Commands & Instructions (Imperative Sentences),Kora cane kugira ugire iterambere.
Commands & Instructions (Imperative Sentences),Tega amatwi neza!
Commands & Instructions (Imperative Sentences),Soma igitabo c’uyu munsi.
Commands & Instructions (Imperative Sentences),"Ntugire ubwoba, urashoboye."
Commands & Instructions (Imperative Sentences),"Vuga buhoro, ndiko ndakumviriza."
Commands & Instructions (Imperative Sentences),Genda gake!
Commands & Instructions (Imperative Sentences),Rondera ibikoresho bikenewe.
Commands & Instructions (Imperative Sentences),Ni ngombwa gutahura neza ivyo dukora.
